province_name,constituency,vote_track,voters_came,good_votes,invalid_votes,no_votes
สระแก้ว,1,constituency,97584,89613,3764,4207
สระแก้ว,2,constituency,97464,89351,3874,4239
สระแก้ว,3,constituency,101937,92868,5224,3845
นครราชสีมา,1,constituency,90557,80985,2325,7247
นครราชสีมา,2,constituency,105850,96710,3197,5943
นครราชสีมา,3,constituency,102530,92622,3626,6282
นครราชสีมา,4,constituency,93980,84302,4030,5648
นครราชสีมา,5,constituency,95129,87644,3871,3614
นครราชสีมา,6,constituency,85762,81811,2110,1841
นครราชสีมา,7,constituency,81993,76958,2717,2318
นครราชสีมา,8,constituency,88226,79521,5126,3579
นครราชสีมา,9,constituency,92485,87655,2909,1921
นครราชสีมา,10,constituency,112031,104308,4162,3561
นครราชสีมา,11,constituency,93602,85016,4060,4526
นครราชสีมา,12,constituency,94858,86006,4617,4235
นครราชสีมา,13,constituency,78490,66505,6631,5354
นครราชสีมา,14,constituency,83594,73189,4877,5528
นครราชสีมา,15,constituency,99862,95199,2835,1828
นครราชสีมา,16,constituency,89343,83999,2993,2351
บุรีรัมย์,1,constituency,86182,78889,3720,3573
บุรีรัมย์,2,constituency,81656,75055,3585,3016
บุรีรัมย์,3,constituency,77430,72175,3521,1734
บุรีรัมย์,4,constituency,74514,69445,3181,1888
บุรีรัมย์,5,constituency,82315,76650,3044,2621
บุรีรัมย์,6,constituency,79738,73608,3020,3110
บุรีรัมย์,7,constituency,80097,74537,3080,2480
บุรีรัมย์,8,constituency,85265,78428,3293,3544
บุรีรัมย์,9,constituency,79746,73695,3433,2618
บุรีรัมย์,10,constituency,74757,69176,3075,2506
สุรินทร์,1,constituency,94060,85981,3504,4575
สุรินทร์,2,constituency,95003,89433,3061,2509
สุรินทร์,3,constituency,84655,79639,2774,2242
สุรินทร์,4,constituency,85085,80530,2402,2153
สุรินทร์,5,constituency,82574,79444,2057,1073
สุรินทร์,6,constituency,81526,76550,3169,1807
สุรินทร์,7,constituency,91439,84840,4302,2297
สุรินทร์,8,constituency,85240,78919,4320,2001
ศรีสะเกษ,1,constituency,98770,94666,2365,1739
ศรีสะเกษ,2,constituency,85060,80721,2485,1854
ศรีสะเกษ,3,constituency,82061,76586,3190,2285
ศรีสะเกษ,4,constituency,82768,77864,2762,2142
ศรีสะเกษ,5,constituency,85062,79671,3443,1948
ศรีสะเกษ,6,constituency,83911,79063,3411,1438
ศรีสะเกษ,7,constituency,84203,78631,4351,1221
ศรีสะเกษ,8,constituency,89354,84175,3106,2073
ศรีสะเกษ,9,constituency,93002,88566,2757,1679
อุบลราชธานี,1,constituency,99448,87991,4184,7273
อุบลราชธานี,2,constituency,97134,91206,2402,3526
อุบลราชธานี,3,constituency,93751,86097,3493,4161
อุบลราชธานี,4,constituency,112955,100779,5245,6931
อุบลราชธานี,5,constituency,86404,80991,3073,2340
อุบลราชธานี,6,constituency,83930,78144,4115,1671
อุบลราชธานี,7,constituency,90567,87014,2560,993
อุบลราชธานี,8,constituency,92164,87156,2938,2070
อุบลราชธานี,9,constituency,83647,78470,3831,1346
อุบลราชธานี,10,constituency,93234,85556,5130,2548
อุบลราชธานี,11,constituency,85958,80032,3254,2672
ยโสธร,1,constituency,105736,100743,2894,2099
ยโสธร,2,constituency,94115,90902,1961,1252
ยโสธร,3,constituency,99570,93914,3651,2005
ชัยภูมิ,1,constituency,88777,81673,2894,4210
ชัยภูมิ,2,constituency,87136,79326,4464,3346
ชัยภูมิ,3,constituency,80751,75289,3742,1720
ชัยภูมิ,4,constituency,76539,72809,2736,994
ชัยภูมิ,5,constituency,89483,85450,2651,1382
ชัยภูมิ,6,constituency,89261,83346,3852,2063
ชัยภูมิ,7,constituency,84732,81542,2097,1093
อำนาจเจริญ,1,constituency,97677,91024,2940,3713
อำนาจเจริญ,2,constituency,103473,93862,5715,3896
บึงกาฬ,1,constituency,74245,69624,2929,1692
บึงกาฬ,2,constituency,75005,72072,1869,1064
บึงกาฬ,3,constituency,76221,70033,3741,2447
หนองบัวลำภู,1,constituency,91459,86812,2315,2332
หนองบัวลำภู,2,constituency,83652,79482,2456,1714
หนองบัวลำภู,3,constituency,82630,77865,2915,1850
ขอนแก่น,1,constituency,91147,83007,2621,5519
ขอนแก่น,2,constituency,105501,96299,2789,6413
ขอนแก่น,3,constituency,90629,84748,3972,1909
ขอนแก่น,4,constituency,95728,90702,2779,2247
ขอนแก่น,5,constituency,85145,81109,2579,1457
ขอนแก่น,6,constituency,86154,79916,3802,2436
ขอนแก่น,7,constituency,90247,83207,4413,2627
ขอนแก่น,8,constituency,96586,89683,3629,3274
ขอนแก่น,9,constituency,85016,81101,2531,1384
ขอนแก่น,10,constituency,89102,83757,3964,1381
ขอนแก่น,11,constituency,82562,76313,4128,2121
อุดรธานี,1,constituency,84507,76456,2420,5631
อุดรธานี,2,constituency,89477,82554,3107,3816
อุดรธานี,3,constituency,79803,75808,2548,1446
อุดรธานี,4,constituency,74870,70876,2316,1678
อุดรธานี,5,constituency,73659,69548,2386,1725
อุดรธานี,6,constituency,80892,77405,2375,1112
อุดรธานี,7,constituency,77512,71025,3440,3047
อุดรธานี,8,constituency,76246,71066,2884,2296
อุดรธานี,9,constituency,80810,73427,4633,2750
อุดรธานี,10,constituency,79295,72317,4832,2146
เลย,1,constituency,93879,85064,4573,4242
เลย,2,constituency,83494,72730,6284,4480
เลย,3,constituency,91957,83065,4484,4408
เลย,4,constituency,85019,74118,6443,4458
หนองคาย,1,constituency,95511,88967,3879,2665
หนองคาย,2,constituency,85701,81218,3298,1185
หนองคาย,3,constituency,87064,78176,5458,3430
มหาสารคาม,1,constituency,90569,84916,2106,3547
มหาสารคาม,2,constituency,82745,78715,2177,1853
มหาสารคาม,3,constituency,87676,84786,2024,866
มหาสารคาม,4,constituency,84945,80681,2959,1305
มหาสารคาม,5,constituency,84701,77618,3056,4027
มหาสารคาม,6,constituency,91663,87058,2465,2140
ร้อยเอ็ด,1,constituency,94576,89385,2687,2504
ร้อยเอ็ด,2,constituency,91762,86974,2981,1807
ร้อยเอ็ด,3,constituency,85667,81733,2196,1738
ร้อยเอ็ด,4,constituency,83975,80404,1967,1604
ร้อยเอ็ด,5,constituency,79956,72043,4678,3235
ร้อยเอ็ด,6,constituency,81281,76554,3087,1640
ร้อยเอ็ด,7,constituency,84922,81314,2760,848
ร้อยเอ็ด,8,constituency,89205,85433,2155,1617
กาฬสินธุ์,1,constituency,90137,83744,2808,3585
กาฬสินธุ์,2,constituency,82224,76321,2832,3071
กาฬสินธุ์,3,constituency,82445,78033,2518,1894
กาฬสินธุ์,4,constituency,90104,85649,2514,1941
กาฬสินธุ์,5,constituency,93903,89758,2305,1840
กาฬสินธุ์,6,constituency,95812,91466,2483,1863
สกลนคร,1,constituency,96161,90090,2335,3736
สกลนคร,2,constituency,88996,83880,3317,1799
สกลนคร,3,constituency,86140,78470,4110,3560
สกลนคร,4,constituency,83327,75903,3434,3990
สกลนคร,5,constituency,83538,79654,2233,1651
สกลนคร,6,constituency,80511,75062,3189,2260
สกลนคร,7,constituency,76157,71830,2799,1528
นครพนม,1,constituency,98499,94537,2636,1326
นครพนม,2,constituency,94215,85967,4001,4247
นครพนม,3,constituency,94066,88863,2983,2220
นครพนม,4,constituency,96215,92181,2349,1685
มุกดาหาร,1,constituency,104804,98985,3140,2679
มุกดาหาร,2,constituency,100884,94225,3958,2701
เชียงใหม่,1,constituency,103006,93695,2478,6833
เชียงใหม่,2,constituency,113528,101324,3485,8719
เชียงใหม่,3,constituency,111503,99756,3901,7846
เชียงใหม่,4,constituency,115490,105843,2757,6890
เชียงใหม่,5,constituency,102641,91933,4379,6329
เชียงใหม่,6,constituency,91404,81574,6347,3483
เชียงใหม่,7,constituency,98463,90578,4708,3177
เชียงใหม่,8,constituency,116389,106179,3774,6436
เชียงใหม่,9,constituency,105624,96198,5953,3473
เชียงใหม่,10,constituency,91752,80699,9656,1397
ลำพูน,1,constituency,140617,125326,5765,9526
ลำพูน,2,constituency,131679,116879,7568,7232
ลำปาง,1,constituency,112100,98457,4665,8978
ลำปาง,2,constituency,111667,98377,7842,5448
ลำปาง,3,constituency,112970,100661,4528,7781
ลำปาง,4,constituency,115740,104442,6630,4668
อุตรดิตถ์,1,constituency,87587,80546,3470,3571
อุตรดิตถ์,2,constituency,83114,74992,3780,4342
อุตรดิตถ์,3,constituency,84565,74882,4781,4902
แพร่,1,constituency,98225,92581,2743,2901
แพร่,2,constituency,88953,83283,3325,2345
แพร่,3,constituency,84246,73590,6065,4591
น่าน,1,constituency,107125,95619,4395,7111
น่าน,2,constituency,98561,90486,3523,4552
น่าน,3,constituency,89542,79242,5479,4820
พะเยา,1,constituency,94639,91545,2995,4013
พะเยา,2,constituency,96038,88518,4097,3423
พะเยา,3,constituency,97854,89651,4715,3488
เชียงราย,1,constituency,109317,98917,3599,6801
เชียงราย,2,constituency,100731,88811,6400,5520
เชียงราย,3,constituency,104922,91475,8431,5016
เชียงราย,4,constituency,107048,95195,6117,5736
เชียงราย,5,constituency,99604,91365,4742,3497
เชียงราย,6,constituency,85892,76481,5544,3867
เชียงราย,7,constituency,97669,89036,4487,4146
แม่ฮ่องสอน,1,constituency,68159,61134,3932,3093
แม่ฮ่องสอน,2,constituency,74409,67196,5450,1763
นครสวรรค์,1,constituency,99113,90110,3488,5515
นครสวรรค์,2,constituency,104185,96984,3889,3312
นครสวรรค์,3,constituency,100028,90997,4841,4190
นครสวรรค์,4,constituency,92413,83748,5325,3340
นครสวรรค์,5,constituency,94811,87228,4280,3303
นครสวรรค์,6,constituency,90286,85258,3439,1589
อุทัยธานี,1,constituency,84560,76524,3381,4655
อุทัยธานี,2,constituency,83898,77470,3461,2967
กำแพงเพชร,1,constituency,101442,90911,5247,5281
กำแพงเพชร,2,constituency,105321,97504,4752,3065
กำแพงเพชร,3,constituency,91355,83994,4217,3144
กำแพงเพชร,4,constituency,93620,86283,4444,2893
ตาก,1,constituency,105329,96390,3819,5119
ตาก,2,constituency,89186,61640,9782,17764
ตาก,3,constituency,96512,85954,7567,2991
สุโขทัย,1,constituency,84340,74658,4044,5638
สุโขทัย,2,constituency,78246,71207,3646,3393
สุโขทัย,3,constituency,83731,73310,4615,5806
สุโขทัย,4,constituency,87668,82780,2915,1973
พิษณุโลก,1,constituency,99468,89782,3147,6539
พิษณุโลก,2,constituency,101319,88246,5057,8016
พิษณุโลก,3,constituency,94938,87798,4233,2907
พิษณุโลก,4,constituency,94492,88736,3345,2411
พิษณุโลก,5,constituency,94537,87172,4367,2998
พิจิตร,1,constituency,100830,91069,5082,4679
พิจิตร,2,constituency,91079,83178,4341,3559
พิจิตร,3,constituency,100598,94660,3740,2197
เพชรบูรณ์,1,constituency,88736,80633,3607,4494
เพชรบูรณ์,2,constituency,100198,95529,2599,2070
เพชรบูรณ์,3,constituency,92278,85510,3669,3099
เพชรบูรณ์,4,constituency,78124,72394,3038,2692
เพชรบูรณ์,5,constituency,81841,73475,5215,3151
เพชรบูรณ์,6,constituency,87505,81129,3705,2571
ราชบุรี,1,constituency,106701,97874,3438,5389
ราชบุรี,2,constituency,101443,89818,5088,6537
ราชบุรี,3,constituency,115223,96267,5970,8286
ราชบุรี,4,constituency,112928,107579,2805,2544
ราชบุรี,5,constituency,114688,108560,3139,2989
กาญจนบุรี,1,constituency,96564,85850,3815,6899
กาญจนบุรี,2,constituency,103736,97680,2899,3157
กาญจนบุรี,3,constituency,113958,107950,3604,2404
กาญจนบุรี,4,constituency,93526,82897,5654,4975
กาญจนบุรี,5,constituency,89052,82962,4176,1914
สุพรรณบุรี,1,constituency,102476,94634,3079,4763
สุพรรณบุรี,2,constituency,91578,84520,3540,3518
สุพรรณบุรี,3,constituency,106772,101452,3416,1904
สุพรรณบุรี,4,constituency,99626,90996,4733,3897
สุพรรณบุรี,5,constituency,108630,98539,4594,5497
นครปฐม,1,constituency,104422,95931,3661,4830
นครปฐม,2,constituency,96412,88517,2543,5352
นครปฐม,3,constituency,91278,83624,3137,4517
นครปฐม,4,constituency,105127,97930,3676,3521
นครปฐม,5,constituency,107208,99742,2927,4539
นครปฐม,6,constituency,97368,89774,2391,5203
สมุทรสาคร,1,constituency,88046,80970,2423,4653
สมุทรสาคร,2,constituency,85606,78050,3179,4377
สมุทรสาคร,3,constituency,81870,74704,3218,3948
สมุทรสาคร,4,constituency,84850,78327,2625,3898
สมุทรสงคราม,1,constituency,113409,101938,4534,6937
เพชรบุรี,1,constituency,99383,89618,3957,5808
เพชรบุรี,2,constituency,105819,95907,4694,5218
เพชรบุรี,3,constituency,103294,95005,3789,4500
ประจวบคีรีขันธ์,1,constituency,118298,112249,3405,2643
ประจวบคีรีขันธ์,2,constituency,103565,96454,2709,4402
ประจวบคีรีขันธ์,3,constituency,103420,98409,2641,2370
นครศรีธรรมราช,1,constituency,99799,91623,3036,5139
นครศรีธรรมราช,2,constituency,100576,91714,2927,5935
นครศรีธรรมราช,3,constituency,98207,93045,2694,2468
นครศรีธรรมราช,4,constituency,103162,97047,2383,3732
นครศรีธรรมราช,5,constituency,106726,100294,2074,4347
นครศรีธรรมราช,6,constituency,105027,100028,2007,2992
นครศรีธรรมราช,7,constituency,99078,82744,5096,11238
นครศรีธรรมราช,8,constituency,99928,92847,2720,4361
นครศรีธรรมราช,9,constituency,102098,96071,2693,3334
กระบี่,1,constituency,97431,90061,2723,4647
กระบี่,2,constituency,86116,78999,2599,4518
กระบี่,3,constituency,94677,87853,2937,3887
พังงา,1,constituency,74406,66345,2919,5142
พังงา,2,constituency,83093,75502,2845,4746
ภูเก็ต,1,constituency,72889,66360,1916,4613
ภูเก็ต,2,constituency,71865,63459,3012,5394
ภูเก็ต,3,constituency,82182,75128,2121,4933
สุราษฎร์ธานี,1,constituency,83141,76258,1679,5204
สุราษฎร์ธานี,2,constituency,86508,81419,2109,2980
สุราษฎร์ธานี,3,constituency,94207,88689,2218,3300
สุราษฎร์ธานี,4,constituency,98789,94443,1886,2460
สุราษฎร์ธานี,5,constituency,93476,88782,2140,2954
สุราษฎร์ธานี,6,constituency,102222,98147,2256,1819
สุราษฎร์ธานี,7,constituency,96637,92005,1980,2652
ระนอง,1,constituency,96299,83719,4782,7798
ชุมพร,1,constituency,104168,96247,2480,5441
ชุมพร,2,constituency,107786,101248,2763,3775
ชุมพร,3,constituency,101287,94965,2633,3689
สงขลา,1,constituency,97311,86955,2926,7430
สงขลา,2,constituency,82759,78663,1411,2685
สงขลา,3,constituency,105979,93176,3394,9408
สงขลา,4,constituency,101440,95854,2640,2946
สงขลา,5,constituency,104525,93808,3913,6804
สงขลา,6,constituency,93834,88960,2352,2522
สงขลา,7,constituency,98801,93120,2797,2884
สงขลา,8,constituency,99959,94569,2563,2827
สงขลา,9,constituency,110450,100486,3170,6794
สตูล,1,constituency,88455,81311,2515,4629
สตูล,2,constituency,99320,90555,3158,5607
ตรัง,1,constituency,99277,90521,2166,6590
ตรัง,2,constituency,101194,95121,2259,3814
ตรัง,3,constituency,95235,88101,2502,4632
ตรัง,4,constituency,99517,93671,2120,3726
พัทลุง,1,constituency,113867,108788,2001,3078
พัทลุง,2,constituency,122372,117079,2430,2863
พัทลุง,3,constituency,116554,108849,3271,4434
ปัตตานี,1,constituency,74215,69214,2134,2867
ปัตตานี,2,constituency,81515,75926,2861,2728
ปัตตานี,3,constituency,70192,65804,2632,1756
ปัตตานี,4,constituency,83822,80409,2222,1191
ปัตตานี,5,constituency,78514,73268,3279,1967
ยะลา,1,constituency,98981,90522,3077,5382
ยะลา,2,constituency,96577,87642,5217,3718
ยะลา,3,constituency,95519,86878,4180,4461
นราธิวาส,1,constituency,99498,93825,2822,2851
นราธิวาส,2,constituency,77970,70635,3460,3875
นราธิวาส,3,constituency,82910,79299,2416,1195
นราธิวาส,4,constituency,86855,83440,2350,1065
นราธิวาส,5,constituency,93603,88775,3121,1707
